,nyt_id,title,Amazon_url,author,publisher,description,published_date,bestseller_date,rank,rank_last_week,weeks_on_list,NYT_Price,Amazon_Price,Amazon_reviews,Amazon_rating,Amazon_Discount%
1927,5b4aa4ead3089013507dd458,THE WHOLE TOWN'S TALKING,https://www.amazon.com/Whole-Towns-Talking-Novel/dp/140006595X?tag=NYTBS-20,Fannie Flagg,Random House,"A century of life in small-town Elmwood Springs, Mo.",2016-12-18,2016-12-03,10,0,1,0.0,12.99,1240.0,3.9,inf
1928,5b4aa4ead3089013507dd45f,THE FLAME BEARER,https://www.amazon.com/Flame-Bearer-Saxon-Tales-Book-ebook/dp/B01CNK63N2?tag=NYTBS-20,Bernard Cornwell,Harper,"With Britain in the grip of an uneasy peace, Uhtred of Bebbanburg steps up to claim his birthright.",2016-12-18,2016-12-03,17,0,0,0.0,,,4.7,
1929,5b4aa4ead3089013507dd465,TOM CLANCY TRUE FAITH AND ALLEGIANCE,https://www.amazon.com/Clancy-True-Faith-Allegiance-Novel/dp/0399176810?tag=NYTBS-20,Mark Greaney,Putnam,"Jack Ryan Sr. is still president, while Jack Jr., working for a secret organization, works to prevent complicated terrorist strikes set in motion by a hacker. Clancy died in 2013.",2016-12-25,2016-12-10,3,0,1,0.0,9.99,1341.0,4.6,inf
1930,5b4aa4ead3089013507dd482,THE SEVENTH PLAGUE,https://www.amazon.com/Seventh-Plague-Sigma-Force-Novels-ebook/dp/B01D8K63NG?tag=NYTBS-20,James Rollins,Morrow/HarperCollins,The 12th Sigma Force thriller follows a deadly pathogen in Egypt and a Russian assassin in the Arctic.,2017-01-01,2016-12-17,12,0,1,0.0,7.99,861.0,4.4,inf
1931,5b4aa4ead3089013507dd49a,ROGUE ONE: A STAR WARS STORY,https://www.amazon.com/Rogue-One-Star-Wars-Story/dp/0399178457?tag=NYTBS-20,Alexander Freed,Del Rey,"A novelization of the new movie, including additional scenes.",2017-01-08,2016-12-24,16,0,1,0.0,,,,
1932,5b4aa4ead3089013507dd4b2,CURTAIN OF DEATH,https://www.amazon.com/Curtain-Death-Clandestine-Operations-Novel/dp/039917673X?tag=NYTBS-20,W E B Griffin and William E Butterworth IV,Putnam,,2017-01-15,2016-12-31,20,0,0,0.0,17.9,,4.3,inf
1933,5b4aa4ead3089013507dd4b3,THE MISTRESS,https://www.amazon.com/Mistress-Novel-Danielle-Steel-ebook/dp/B01E2GZ5FC?tag=NYTBS-20,Danielle Steel,Delacorte,The beautiful mistress of a Russian oligarch falls in love with an artist and yearns for freedom.,2017-01-22,2017-01-07,1,0,1,0.0,8.99,877.0,4.4,inf
1934,5b4aa4ead3089013507dd4b5,BELOW THE BELT,https://www.amazon.com/Below-Belt-Stone-Barrington-Novel/dp/0399573976?tag=NYTBS-20,Stuart Woods,Putnam,The New York lawyer Stone Barrington faces danger when he finds himself in possession of a retired C.I.A. agent’s explosive memoir.,2017-01-22,2017-01-07,3,0,1,0.0,6.81,710.0,4.3,inf
1935,5b4aa4ead3089013507dd4d0,THE GUESTS ON SOUTH BATTERY,https://www.amazon.com/Guests-South-Battery-Tradd-Street/dp/0451475232?tag=NYTBS-20,Karen White,Berkley,Spirits invade the life of a Charleston realtor.,2017-01-29,2017-01-14,10,0,1,0.0,,,4.6,
1936,5b4aa4ead3089013507dd4d2,THE SLEEPWALKER,https://www.amazon.com/Sleepwalker-Novel-Chris-Bohjalian-ebook/dp/B01FPGY5TK?tag=NYTBS-20,Chris Bohjalian,Doubleday,The daughters of a Vermont woman who disappeared from her home in the middle of the night try to understand what happened.,2017-01-29,2017-01-14,12,0,1,0.0,11.99,452.0,4.1,inf
1937,5b4aa4ead3089013507dd4d3,RING OF FIRE,https://www.amazon.com/Ring-Fire-Pike-Logan-Thriller/dp/1101984767?tag=NYTBS-20,Brad Taylor,Dutton,"Pike Logan, a member of a secret counterterrorist unit called the Taskforce, investigates a Saudi-backed Moroccan terrorist cell.",2017-01-29,2017-01-14,13,0,1,0.0,16.99,286.0,4.6,inf
1938,5b4aa4ead3089013507dd4d9,THE DRY,https://www.amazon.com/Dry-Novel-Jane-Harper-ebook/dp/B01BSN15F6?tag=NYTBS-20,Jane Harper,Flatiron Books,,2017-01-29,2017-01-14,19,0,0,0.0,,1914.0,4.4,
1939,5b4aa4ead3089013507dd4db,NEVER NEVER,https://www.amazon.com/Never-James-Patterson-ebook/dp/B01LZANZGP?tag=NYTBS-20,James Patterson and Candice Fox,"Little, Brown","Harriet Blue, a Sydney sex crimes detective, is sent to the outback (the never never) to investigate the disappearance of a mine worker. The first in a new series.",2017-02-05,2017-01-21,1,0,1,0.0,9.99,730.0,3.5,inf
1940,5b4aa4ead3089013507dd4e0,FEVERSONG,https://www.amazon.com/Feversong-Fever-Karen-Marie-Moning-ebook/dp/B01D7CJ43G?tag=NYTBS-20,Karen Marie Moning,Delacorte,A group of superhuman beings fight to save Dublin (and humanity); the conclusion of the Fever series.,2017-02-05,2017-01-21,6,0,1,0.0,7.99,1096.0,4.8,inf
1941,5b4aa4ead3089013507dd4ee,THE GIRL BEFORE,https://www.amazon.com/Girl-Before-Novel-JP-Delaney-ebook/dp/B01EE0CRKW?tag=NYTBS-20,J P Delaney,Ballantine,"A sadistic architect builds a modern house that controls its (young, female) inhabitants in this psychological thriller, soon to be a major motion picture.",2017-02-12,2017-01-28,5,0,1,0.0,,1512.0,4.0,
1942,5b4aa4ead3089013507dd4f2,POWER GAME,https://www.amazon.com/Power-GhostWalker-Novel-Christine-Feehan/dp/0399583912?tag=NYTBS-20,Christine Feehan,Berkley,A supersoldier with enhanced abilities teams up with a genetically engineered spy in this GhostWalker novel,2017-02-12,2017-01-28,9,0,1,0.0,10.43,584.0,4.8,inf
1943,5b4aa4ead3089013507dd4f3,DEATH'S MISTRESS,https://www.amazon.com/Deaths-Mistress-Sister-Darkness-Chronicles/dp/0765388219?tag=NYTBS-20,Terry Goodkind,Tor/Tom Doherty,"The first book of a new series, the Nicci Chronicles, centers on a character from the Sword of Truth fantasy series.",2017-02-12,2017-01-28,10,0,1,0.0,,,4.3,
1944,5b4aa4ead3089013507dd4f7,FATAL,https://www.amazon.com/Fatal-Novel-John-Lescroart/dp/1501115677?tag=NYTBS-20,John Lescroart,Atria,A happy marriage is menaced by infidelity in a thriller set in San Francisco.,2017-02-12,2017-01-28,14,0,1,0.0,12.13,242.0,3.7,inf
1945,5b4aa4ead3089013507dd4f9,RIGHT BEHIND YOU,https://www.amazon.com/Right-Behind-You-Lisa-Gardner-ebook/dp/B01FEY5D8U?tag=NYTBS-20,Lisa Gardner,Dutton,"The former F.B.I. profiler Pierce Quincy and his partner, Rainie Conner, foster a girl whose older brother murdered their drunken father. Now, eight years later, he has killed again.",2017-02-19,2017-02-04,1,0,1,0.0,9.99,760.0,4.6,inf
1946,5b4aa4ead3089013507dd505,4 3 2 1,https://www.amazon.com/4-3-2-1-Novel/dp/1627794468?tag=NYTBS-20,Paul Auster,Holt,Four versions of the formative years of a Jewish boy born in Newark in 1947.,2017-02-19,2017-02-04,13,0,1,0.0,17.88,316.0,3.9,inf
1947,5b4aa4ead3089013507dd506,RATHER BE THE DEVIL,https://www.amazon.com/Rather-Be-Devil-Rebus-Novel/dp/0316342572?tag=NYTBS-20,Ian Rankin,"Little, Brown","The Edinburgh detective comes out of retirement to investigate a 1978 cold case, a murder in a luxury hotel.",2017-02-19,2017-02-04,14,0,1,0.0,,,,
1948,5b4aa4ead3089013507dd507,BEHIND HER EYES,https://www.amazon.com/Behind-Her-Eyes-suspenseful-psychological/dp/125011117X?tag=NYTBS-20,Sarah Pinborough,Flatiron,"A psychological thriller, set in London, about a triangle: a woman, her boss and his wife, who becomes her friend.",2017-02-19,2017-02-04,15,0,1,0.0,9.99,1014.0,3.8,inf
1949,5b4aa4ead3089013507dd508,NORSE MYTHOLOGY,https://www.amazon.com/Norse-Mythology-Neil-Gaiman/dp/039360909X?tag=NYTBS-20,Neil Gaiman,Norton,A retelling of Norse folklore.,2017-02-26,2017-02-11,1,0,1,0.0,9.99,1893.0,4.4,inf
1950,5b4aa4ead3089013507dd509,ECHOES IN DEATH,https://www.amazon.com/Echoes-Death-Dallas-Novel-Book-ebook/dp/B01GNYVS52?tag=NYTBS-20,J D Robb,St. Martin's,"Lt. Eve Dallas of the N.Y.P.D. investigates a fatal home invasion. By Nora Roberts, writing pseudonymously.",2017-02-26,2017-02-11,2,0,1,0.0,8.99,1789.0,4.8,inf
1951,5b4aa4ead3089013507dd510,MY NOT SO PERFECT LIFE,https://www.amazon.com/My-Not-So-Perfect-Life-ebook/dp/B01GYPY88Y?tag=NYTBS-20,Sophie Kinsella,Dial,A young woman fired from her job in London is forced to reconsider the meaning of success.,2017-02-26,2017-02-11,9,0,1,0.0,,,4.3,
1952,5b4aa4ead3089013507dd511,UNIVERSAL HARVESTER,https://www.amazon.com/Universal-Harvester-Novel-John-Darnielle/dp/0374282102?tag=NYTBS-20,John Darnielle,"Farrar, Straus & Giroux",A mystery/thriller set in Iowa.,2017-02-26,2017-02-11,10,0,1,0.0,14.98,190.0,3.0,inf
1953,5b4aa4ead3089013507dd516,BORN OF VENGEANCE,https://www.amazon.com/Born-Vengeance-League-Nemesis-Rising/dp/1250082757?tag=NYTBS-20,Sherrilyn Kenyon,St. Martin's,"In the next installment of the League series, the youngest son of the Korvarian emperor seeks revenge for the slaughter of his family.",2017-02-26,2017-02-11,15,0,1,0.0,17.59,,,inf
1954,5b4aa4ead3089013507dd517,LINCOLN IN THE BARDO,https://www.amazon.com/Lincoln-Bardo-Novel-George-Saunders/dp/0812995341?tag=NYTBS-20,George Saunders,Random House,"Visiting the grave of his recently deceased young son in 1862, Lincoln encounters a cemetery full of ghosts.",2017-03-05,2017-02-18,1,0,1,0.0,13.99,1888.0,3.5,inf
1955,5b4aa4ead3089013507dd52b,A CONJURING OF LIGHT,https://www.amazon.com/Conjuring-Light-Novel-Shades-Magic/dp/0765387468?tag=NYTBS-20,V E Schwab,Tor/Tom Doherty,The final book in the Shades of Magic fantasy series.,2017-03-12,2017-02-25,6,0,1,0.0,,348.0,,
1956,5b4aa4ead3089013507dd52c,A PIECE OF THE WORLD,https://www.amazon.com/Piece-World-Christina-Baker-Kline/dp/0062356267?tag=NYTBS-20,Christina Baker Kline,Morrow/HarperCollins,Imagining the life of the central figure of Andrew Wyeth’s iconic painting “Christina’s World.”,2017-03-12,2017-02-25,7,0,1,0.0,11.99,916.0,4.5,inf
1957,5b4aa4ead3089013507dd52d,"HUMANS, BOW DOWN",https://www.amazon.com/Humans-Bow-Down-James-Patterson/dp/0316346969?tag=NYTBS-20,James Patterson and Emily Raymond with Jill Dembowski,"Little, Brown","After the Great War, a woman is determined to save humanity before the victorious robots wipe it out.",2017-03-12,2017-02-25,8,0,1,0.0,9.99,145.0,2.8,inf
1958,5b4aa4ead3089013507dd537,BANANA CREAM PIE MURDER,https://www.amazon.com/Banana-Murder-Hannah-Swensen-Mystery-ebook/dp/B01GBAIXD8?tag=NYTBS-20,Joanne Fluke,Kensington,"Hannah Swensen, the bakery owner and amateur sleuth of Lake Eden, Minn., returns from her honeymoon to confront an actress’s mysterious death.",2017-03-19,2017-03-04,3,0,1,0.0,,451.0,3.8,
1959,5b4aa4ead3089013507dd540,BONE BOX,https://www.amazon.com/Bone-Box-Decker-Lazarus-Novels-ebook/dp/B01GCCT48I?tag=NYTBS-20,Faye Kellerman,Morrow,Rina Lazarus and Pete Decker discover evidence of a decades-old crime.,2017-03-19,2017-03-04,12,0,1,0.0,,415.0,,
1960,5b4aa4ead3089013507dd544,DANGEROUS GAMES,https://www.amazon.com/Dangerous-Games-Novel-Danielle-Steel/dp/110188388X?tag=NYTBS-20,Danielle Steel,Delacorte,A television correspondent investigates damning allegations against the vice president of the United States.,2017-03-26,2017-03-11,1,0,1,0.0,8.99,493.0,4.4,inf
1961,5b4aa4ead3089013507dd545,SILENCE FALLEN,https://www.amazon.com/Silence-Fallen-Mercy-Thompson-Novel-ebook/dp/B01H17UAF4?tag=NYTBS-20,Patricia Briggs,Ace,The shape-shifter Mercy Thompson finds herself in the clutches of the world’s most powerful vampire.,2017-03-26,2017-03-11,2,0,1,0.0,,1619.0,,
1962,5b4aa4ead3089013507dd548,EXIT WEST,https://www.amazon.com/Exit-West-Novel-Mohsin-Hamid/dp/0735212171?tag=NYTBS-20,Mohsin Hamid,Riverhead,Lovers in a city overwhelmed with violence hear about mysterious doors that will carry them into an alien and uncertain future.,2017-03-26,2017-03-11,5,0,1,0.0,10.1,872.0,,inf
1963,5b4aa4ead3089013507dd552,ETCHED IN BONE,https://www.amazon.com/Etched-Bone-Novel-Others-Bishop-ebook/dp/B01HCGYZ3W?tag=NYTBS-20,Anne Bishop,ROC,The wolf-shifter leader Simon Wolfgard and the blood prophet Meg Corbyn must work with a human pack to maintain a fragile peace.,2017-03-26,2017-03-11,15,0,1,0.0,8.99,510.0,4.7,inf
1964,5b4aa4ead3089013507dd553,THE CUTTHROAT,https://www.amazon.com/Cutthroat-Isaac-Bell-Adventure-ebook/dp/B01HCGYXR0?tag=NYTBS-20,Clive Cussler and Justin Scott,Putnam,"In 1911, searching for a young actress who has disappeared, the detective Isaac Bell discovers a serial killer.",2017-04-02,2017-03-18,1,0,1,0.0,9.99,664.0,4.3,inf
1965,5b4aa4ead3089013507dd557,IN THIS GRAVE HOUR,https://www.amazon.com/This-Grave-Hour-Maisie-Dobbs-ebook/dp/B01HBPQV2W?tag=NYTBS-20,Jacqueline Winspear,Harper/HarperCollins,The psychologist and investigator Maisie Dobbs gets an assignment as World War II begins.,2017-04-02,2017-03-18,5,0,1,0.0,10.99,488.0,4.7,inf
1966,5b4aa4ead3089013507dd558,WITHOUT WARNING,https://www.amazon.com/Without-Warning-J-B-Collins-Novel/dp/1496406168?tag=NYTBS-20,Joel C Rosenberg,Tyndale House,A journalist pursues the head of ISIS after an attack on the Capitol when the administration fails to take action.,2017-04-02,2017-03-18,6,0,1,0.0,14.95,1113.0,4.8,inf
1967,5b4aa4ead3089013507dd562,MISSISSIPPI BLOOD,https://www.amazon.com/Mississippi-Blood-Novel-Natchez-Burning-ebook/dp/B01HXJREHW?tag=NYTBS-20,Greg Iles,Morrow/HarperCollins,"Penn Cage, now the mayor of Natchez, Miss., investigates the secrets of his family and the South to save his, and his father’s lives in the conclusion to the Natchez Burning trilogy.",2017-04-09,2017-03-25,1,0,1,0.0,9.99,1872.0,4.7,inf
1968,5b4aa4ead3089013507dd563,VICIOUS CIRCLE,https://www.amazon.com/Vicious-Circle-Joe-Pickett-Novel-ebook/dp/B01HYUVHIM?tag=NYTBS-20,C J Box,Putnam,"Newly released from prison, Dallas Cates tries to exact revenge on the Wyoming game warden Joe Pickett, who put him there.",2017-04-09,2017-03-25,2,0,1,0.0,9.99,979.0,4.6,inf
1969,5b4aa4ead3089013507dd564,IF NOT FOR YOU,https://www.amazon.com/If-Not-You-Debbie-Macomber-ebook/dp/B01G0GD14O?tag=NYTBS-20,Debbie Macomber,Ballantine,An unlikely relationship is tested.,2017-04-09,2017-03-25,3,0,1,0.0,5.99,567.0,4.5,inf
1970,5b4aa4ead3089013507dd567,THE TEA GIRL OF HUMMINGBIRD LANE,https://www.amazon.com/Tea-Girl-Hummingbird-Lane/dp/1501154826?tag=NYTBS-20,Lisa See,Scribner,"A woman from rural China becomes a tea seller and eventually moves to California, where the daughter she gave up for adoption lives.",2017-04-09,2017-03-25,6,0,1,0.0,12.99,1580.0,4.5,inf
1971,5b4aa4ead3089013507dd569,MANGROVE LIGHTNING,https://www.amazon.com/Mangrove-Lightning-Doc-Ford-Novel/dp/0399576681?tag=NYTBS-20,Randy Wayne White,Putnam,"Doc Ford, a Florida marine biologist and former government agent, investigates a series of killings near Marco Island.",2017-04-09,2017-03-25,8,0,1,0.0,15.66,275.0,3.6,inf
1972,5b4aa4ead3089013507dd56b,MAN OVERBOARD,https://www.amazon.com/Man-Overboard-Reynolds-Novel-Book-ebook/dp/B01HMXUSR2?tag=NYTBS-20,J A Jance,Touchstone,Ali Reynolds pursues a man who manipulates the children of suicides into killing themselves in the 15th novel in the series.,2017-04-09,2017-03-25,10,0,1,0.0,,438.0,,
1973,5b4aa4ead3089013507dd571,THE BLACK BOOK,https://www.amazon.com/Black-Book-James-Patterson-ebook/dp/B01HZFB38U?tag=NYTBS-20,James Patterson and David Ellis,"Little, Brown","After a raid on a brothel that serviced Chicago’s elite, two people are dead and the madam’s black book has disappeared. Who is responsible?",2017-04-16,2017-04-01,1,0,1,0.0,9.99,2018.0,4.6,inf
1974,5b4aa4ead3089013507dd576,THE WOMEN IN THE CASTLE,https://www.amazon.com/Women-Castle-Novel-Jessica-Shattuck/dp/0062563661?tag=NYTBS-20,Jessica Shattuck,Morrow/HarperCollins,The widows of three men killed for attempting to assassinate Hitler take refuge together at the war’s end.,2017-04-16,2017-04-01,6,0,1,0.0,11.99,983.0,4.3,inf
1975,5b4aa4ead3089013507dd581,"ALL BY MYSELF, ALONE",https://www.amazon.com/Myself-Alone-Mary-Higgins-Clark-ebook/dp/B01HMXRYWY?tag=NYTBS-20,Mary Higgins Clark,Simon & Schuster,"On a luxury cruise ship, a wealthy aristocrat is found murdered, and her emerald necklace has disappeared.",2017-04-23,2017-04-08,2,0,1,0.0,8.99,707.0,4.4,inf
1976,5b4aa4ead3089013507dd582,THE CHOSEN,https://www.amazon.com/Chosen-Novel-Black-Dagger-Brotherhood-ebook/dp/B01IZTCC2G?tag=NYTBS-20,J R Ward,Ballantine,Book 15 of the Black Dagger Brotherhood series.,2017-04-23,2017-04-08,3,0,1,0.0,,1598.0,4.7,
1977,5b4aa4ead3089013507dd58b,EARTHLY REMAINS,https://www.amazon.com/Earthly-Remains-Commissario-Brunetti-Mystery-ebook/dp/B01N2NER6T?tag=NYTBS-20,Donna Leon,Atlantic Monthly,The 26th Commissario Guido Brunetti mystery.,2017-04-23,2017-04-08,12,0,1,0.0,10.33,517.0,4.3,inf
1978,5b4aa4ead3089013507dd58d,PRUSSIAN BLUE,https://www.amazon.com/Prussian-Blue-Bernie-Gunther-Novel/dp/0399177051?tag=NYTBS-20,Philip Kerr,Marian Wood/Putnam,"In the 12th Bernie Gunther novel, the action takes place both at Hitler’s villa, the Berghof, in 1939 and in Cannes in 1956.",2017-04-23,2017-04-08,14,0,1,0.0,,400.0,4.5,
1979,5b4aa4ead3089013507dd590,THRAWN,https://www.amazon.com/Thrawn-Star-Wars-Timothy-Zahn/dp/0345511271?tag=NYTBS-20,Timothy Zahn,Del Rey,"The origins of Grand Admiral Thrawn, an iconic “Star Wars” villain.",2017-04-30,2017-04-15,2,0,1,0.0,9.99,1136.0,4.7,inf
1980,5b4aa4ead3089013507dd592,ONE PERFECT LIE,https://www.amazon.com/One-Perfect-Lie-Lisa-Scottoline-ebook/dp/B01M0TIYYM?tag=NYTBS-20,Lisa Scottoline,St. Martin's,A high school baseball coach hiding his real identity poses a threat to an idyllic suburban community.,2017-04-30,2017-04-15,4,0,1,0.0,9.99,754.0,4.2,inf
1981,5b4aa4ead3089013507dd594,TWO FROM THE HEART,https://www.amazon.com/Two-Heart-James-Patterson/dp/0316468908?tag=NYTBS-20,"James Patterson and Frank Costantini, Emily Raymond and Brian Sitts","Little, Brown",Two stories about the power of stories.,2017-04-30,2017-04-15,6,0,1,0.0,9.99,140.0,3.8,inf
1982,5b4aa4ead3089013507dd596,SONG OF THE LION,https://www.amazon.com/Song-Lion-Leaphorn-Manuelito-Novel/dp/0062391909?tag=NYTBS-20,Anne Hillerman,Harper,"The third Southwestern mystery featuring the Navajo police officer Bernadette Manuelito and her husband, Jim Chee.",2017-04-30,2017-04-15,8,0,1,0.0,12.95,,,inf
1983,5b4aa4ead3089013507dd59d,THE NIGHT THE LIGHTS WENT OUT,https://www.amazon.com/Night-Lights-Went-Out/dp/0451488385?tag=NYTBS-20,Karen White,Berkley,"A single mother moves to a wealthy Atlanta suburb in search of a fresh start, but the other women’s knives are out.",2017-04-30,2017-04-15,15,0,1,0.0,11.99,480.0,4.5,inf
1984,5b4aa4ead3089013507dd59e,THE FIX,https://www.amazon.com/Fix-Amos-Decker-David-Baldacci/dp/1455586560?tag=NYTBS-20,David Baldacci,Grand Central,The detective Amos Decker (“Memory Man”) witnesses a murder-suicide that turns out to be a matter of national security.,2017-05-07,2017-04-22,1,0,1,0.0,9.99,3981.0,4.5,inf
1985,5b4aa4ead3089013507dd5a8,THE STARS ARE FIRE,https://www.amazon.com/Stars-Are-Fire-novel-ebook/dp/B01LYMHHJG?tag=NYTBS-20,Anita Shreve,Knopf,A young mother remakes her life after a fire in postwar coastal Maine.,2017-05-07,2017-04-22,11,0,1,0.0,,,4.2,
1986,5b4aa4ead3089013507dd5ac,FALLOUT,https://www.amazon.com/Fallout-V-I-Warshawski-Novel-Novels/dp/0062435841?tag=NYTBS-20,Sara Paretsky,Morrow/HarperCollins,"V .I. Warshawski, the Chicago P.I. follows a case to Lawrence, Kan., where the past turns out to be very present.",2017-05-07,2017-04-22,15,0,1,0.0,14.97,,4.2,inf
1987,5b4aa4ead3089013507dd5ad,GOLDEN PREY,https://www.amazon.com/Golden-Prey-Novel-John-Sandford-ebook/dp/B01JHQPTWQ?tag=NYTBS-20,John Sandford,Putnam,"Lucas Davenport, now a U.S. Marshal, pursues a thief who robbed a drug cartel and killed a child in Biloxi, Miss.",2017-05-14,2017-04-29,1,0,1,0.0,,2354.0,,
1988,5b4aa4ead3089013507dd5b0,ANYTHING IS POSSIBLE,https://www.amazon.com/Anything-Possible-Novel-Elizabeth-Strout-ebook/dp/B01LY2BN5I?tag=NYTBS-20,Elizabeth Strout,Random House,"A novel-in-stories about the lives of the inhabitants of the rural Illinois hometown of Lucy Barton, the protagonist of Strout’s previous novel.",2017-05-14,2017-04-29,4,0,1,0.0,,749.0,3.8,
1989,5b4aa4ead3089013507dd5b1,BEARTOWN,https://www.amazon.com/Beartown-Novel-Fredrik-Backman-ebook/dp/B01KG5GQDS?tag=NYTBS-20,Fredrik Backman,Atria,"Its hockey team’s success will revive a dying town, but its star is caught up in a scandal.",2017-05-14,2017-04-29,5,0,1,0.0,12.99,2476.0,4.5,inf
1990,5b4aa4ead3089013507dd5bc,16TH SEDUCTION,https://www.amazon.com/16th-Seduction-Womens-Murder-Club-ebook/dp/B01LXW2CGJ?tag=NYTBS-20,James Patterson and Maxine Paetro,"Little, Brown","In San Francisco, Detective Lindsay Boxer and the Women’s Murder Club face their toughest case yet.",2017-05-21,2017-05-06,1,0,1,0.0,9.99,2313.0,4.5,inf
1991,5b4aa4ead3089013507dd5bd,INTO THE WATER,https://www.amazon.com/Into-Water-Novel-Paula-Hawkins-ebook/dp/B01N590V3K?tag=NYTBS-20,Paula Hawkins,Riverhead,"In this psychological thriller by the author of “The Girl on the Train,” women are found drowned in a river in an English town.",2017-05-21,2017-05-06,2,0,1,0.0,9.99,2606.0,3.4,inf
1992,5b4aa4ead3089013507dd5be,AGAINST ALL ODDS,https://www.amazon.com/Against-All-Odds-Danielle-Steel-ebook/dp/B01JWDZ7TE?tag=NYTBS-20,Danielle Steel,Delacorte,A mother must learn to let her adult children make their own decisions.,2017-05-21,2017-05-06,3,0,1,0.0,,,4.6,
1993,5b4aa4ead3089013507dd5c1,THE BROKEN ROAD,https://www.amazon.com/Broken-Road-Novel/dp/1501111647?tag=NYTBS-20,Richard Paul Evans,Simon & Schuster,A successful man who is questioning his life gets a second chance. The first book in a new trilogy.,2017-05-21,2017-05-06,6,0,1,0.0,32.95,465.0,4.7,inf
1994,5b4aa4ead3089013507dd5c6,ROBERT B. PARKER'S LITTLE WHITE LIES,https://www.amazon.com/Robert-Parkers-Little-White-Spenser-ebook/dp/B01K1AU0SK?tag=NYTBS-20,Ace Atkins,Putnam,"Spenser is on the trail of a con man who has duped lovers, investors and military contractors; a continuation of the series by Parker, who died in 2010.",2017-05-21,2017-05-06,11,0,1,0.0,,300.0,4.1,
1995,5b4aa4ead3089013507dd5d0,THE THIRST,https://www.amazon.com/Thirst-Harry-Hole-Novel-ebook/dp/B01LYUULAP?tag=NYTBS-20,Jo Nesbo,Knopf,Retired Inspector Harry Hole is drawn back to the Crime Squad by the case of a serial killer who targets women who use Tinder — and apparently bites them to death.,2017-05-28,2017-05-13,6,0,1,0.0,,824.0,4.3,
1996,5b4aa4ead3089013507dd5d1,SINCE WE FELL,https://www.amazon.com/Since-We-Fell-Dennis-Lehane-ebook/dp/B01M312NB9?tag=NYTBS-20,Dennis Lehane,Ecco/HarperCollins,"A woman struggles to understand who she really is, first searching for her father, then coping with a breakdown.",2017-05-28,2017-05-13,7,0,1,0.0,11.99,859.0,3.6,inf
1997,5b4aa4ead3089013507dd5d4,A DOG'S WAY HOME,https://www.amazon.com/Dogs-Way-Home-Bruce-Cameron/dp/076537465X?tag=NYTBS-20,W Bruce Cameron,Forge/Tom Doherty,"Separated from the man who rescued her as a puppy, a dog sets out across 400 miles of wilderness.",2017-05-28,2017-05-13,10,0,1,0.0,15.09,,4.8,inf
1998,5b4aa4ead3089013507dd5d9,ASSASSIN'S FATE,https://www.amazon.com/Assassins-Fate-Book-Fitz-trilogy-ebook/dp/B01GYPQRYM?tag=NYTBS-20,Robin Hobb,Del Rey,Book 3 of the Fitz and the Fool trilogy.,2017-05-28,2017-05-13,15,0,1,0.0,,925.0,4.8,
1999,5b4aa4ead3089013507dd5db,NO MIDDLE NAME,https://www.amazon.com/No-Middle-Name-Complete-Collected-ebook/dp/B01MTJQFQY?tag=NYTBS-20,Lee Child,Delacorte,A complete collection of Jack Reacher stories.,2017-06-04,2017-05-20,2,0,1,0.0,9.99,1008.0,4.3,inf
2000,5b4aa4ead3089013507dd5dd,"SAME BEACH, NEXT YEAR",https://www.amazon.com/Same-Beach-Next-Year-Novel-ebook/dp/B01LL0JG3Y?tag=NYTBS-20,Dorothea Benton Frank,Morrow,Two couples form a lifelong friendship during annual reunions on one of South Carolina's barrier islands.,2017-06-04,2017-05-20,4,0,1,0.0,12.99,604.0,4.0,inf
2001,5b4aa4ead3089013507dd5df,TESTIMONY,https://www.amazon.com/Testimony-Scott-Turow/dp/1455553549?tag=NYTBS-20,Scott Turow,Grand Central,A former Illinois prosecutor joins the International Criminal Court to investigate a massacre in Bosnia.,2017-06-04,2017-05-20,6,0,1,0.0,9.99,617.0,3.5,inf
2002,5b4aa4ead3089013507dd5e0,GWENDY'S BUTTON BOX,https://www.amazon.com/Gwendys-Button-Box-Stephen-King/dp/1587676109?tag=NYTBS-20,Stephen King and Richard Chizmar,Cemetery Dance,"King returns to Castle Rock, Me., in this novella set in 1974.",2017-06-04,2017-05-20,7,0,1,0.0,16.45,2489.0,,inf
2003,5b4aa4ead3089013507dd5e3,FULL WOLF MOON,https://www.amazon.com/Full-Wolf-Moon-Novel-Jeremy-ebook/dp/B01LYMHM2Z?tag=NYTBS-20,Lincoln Child,Doubleday,Could hikers in the Adirondacks have been killed by werewolfs?,2017-06-04,2017-05-20,10,0,1,0.0,9.99,428.0,4.1,inf
2004,5b4aa4ead3089013507dd5ea,DRAGON TEETH,https://www.amazon.com/Dragon-Teeth-Novel-Michael-Crichton/dp/0062473352?tag=NYTBS-20,Michael Crichton,Harper/HarperCollins,"A college student joins a fossil-hunting expedition in the 19th-century West and is caught up in the rivalry between two paleontologists. A recently discovered manuscript by Crichton, who died in 2008.",2017-06-11,2017-05-27,2,0,1,0.0,6.55,998.0,4.1,inf
2005,5b4aa4ead3089013507dd5f0,THE FROZEN HOURS,https://www.amazon.com/Frozen-Hours-Novel-Korean-War/dp/0345549228?tag=NYTBS-20,Jeff Shaara,Ballantine,"A fictional account of the Battle of Choisin Reservoir during the Korean War, where Americans battled Chinese forces and brutal temperatures.",2017-06-11,2017-05-27,8,0,1,0.0,18.98,,4.7,inf
