,url,nb_reviews,nb_stars,amazon_price,img_url
958,http://www.amazon.com/Blood-Anita-Blake-Vampire-Hunter/dp/0515146374?tag=NYTBS-20,518,3.4,$7.19,"{""https://images-na.ssl-images-amazon.com/images/I/51sbOT8R2DL._SX308_BO1,204,203,200_.jpg"":[310,499],""https://images-na.ssl-images-amazon.com/images/I/51sbOT8R2DL._SY344_BO1,204,203,200_.jpg"":[215,346]}"
959,http://www.amazon.com/Shadow-Power-Paul-Madriani-Novel/dp/B001OW5OR2?tag=NYTBS-20,153,3.8,$5.98,"{""https://images-na.ssl-images-amazon.com/images/I/51cMZ5wAoUL._SX329_BO1,204,203,200_.jpg"":[331,499],""https://images-na.ssl-images-amazon.com/images/I/51cMZ5wAoUL._SY344_BO1,204,203,200_.jpg"":[230,346]}"
960,http://www.amazon.com/Blue-Smoke-Murder-Elizabeth-Lowell/dp/0060829869?tag=NYTBS-20,81,3.9,$7.98,"{""https://images-na.ssl-images-amazon.com/images/I/51VNiLN7l2L._SX307_BO1,204,203,200_.jpg"":[309,499],""https://images-na.ssl-images-amazon.com/images/I/51VNiLN7l2L._SY344_BO1,204,203,200_.jpg"":[215,346]}"
961,http://www.amazon.com/The-Enchantress-Florence-A-Novel/dp/0679640517?tag=NYTBS-20,177,3.7,$13.39,"{""https://images-na.ssl-images-amazon.com/images/I/51JZA1avYyL._SY344_BO1,204,203,200_.jpg"":[225,346],""https://images-na.ssl-images-amazon.com/images/I/51JZA1avYyL._SX322_BO1,204,203,200_.jpg"":[324,499]}"
962,http://www.amazon.com/Plague-Ship-The-Oregon-Files/dp/0425226697?tag=NYTBS-20,310,4.5,$8.69,"{""https://images-na.ssl-images-amazon.com/images/I/51rFHc8c1zL._SY344_BO1,204,203,200_.jpg"":[197,346],""https://images-na.ssl-images-amazon.com/images/I/51rFHc8c1zL._SX281_BO1,204,203,200_.jpg"":[283,498]}"
963,http://www.amazon.com/Death-Honor-Bound-Book/dp/0515146382?tag=NYTBS-20,191,4.4,$9.12,"{""https://images-na.ssl-images-amazon.com/images/I/51B1dVLulSL._SX285_BO1,204,203,200_.jpg"":[287,499],""https://images-na.ssl-images-amazon.com/images/I/51B1dVLulSL._SY344_BO1,204,203,200_.jpg"":[199,346]}"
964,http://www.amazon.com/The-Garden-Last-Days-Novel/dp/0393041654?tag=NYTBS-20,168,3.6,$11.99,"{""https://images-na.ssl-images-amazon.com/images/I/51O%2B5nkQ3qL._SY344_BO1,204,203,200_.jpg"":[221,346],""https://images-na.ssl-images-amazon.com/images/I/51O%2B5nkQ3qL._SX317_BO1,204,203,200_.jpg"":[319,499]}"
965,http://www.amazon.com/The-Broken-Window-Lincoln-Rhyme/dp/1416549986?tag=NYTBS-20,464,4.5,$18.75,"{""https://images-na.ssl-images-amazon.com/images/I/51Icgrp3zNL._SY344_BO1,204,203,200_.jpg"":[191,346],""https://images-na.ssl-images-amazon.com/images/I/51Icgrp3zNL._SX272_BO1,204,203,200_.jpg"":[274,498]}"
966,http://www.amazon.com/The-Brief-Wondrous-Life-Oscar/dp/1594483299?tag=NYTBS-20,1556,4.0,$9.67,"{""https://images-na.ssl-images-amazon.com/images/I/51lPJDcI5UL._SX318_BO1,204,203,200_.jpg"":[320,499],""https://images-na.ssl-images-amazon.com/images/I/51lPJDcI5UL._SY344_BO1,204,203,200_.jpg"":[222,346]}"
967,http://www.amazon.com/Rogue-Danielle-Steel/dp/0440243297?tag=NYTBS-20,192,4.3,$7.62,"{""https://images-na.ssl-images-amazon.com/images/I/51MqgezL48L._SY344_BO1,204,203,200_.jpg"":[211,346],""https://images-na.ssl-images-amazon.com/images/I/51MqgezL48L._SX302_BO1,204,203,200_.jpg"":[304,499]}"
968,http://www.amazon.com/The-Last-Oracle-Sigma-Force/dp/0061230952?tag=NYTBS-20,412,4.5,$1.70,"{""https://images-na.ssl-images-amazon.com/images/I/51sp7F3a0WL._SY344_BO1,204,203,200_.jpg"":[214,346],""https://images-na.ssl-images-amazon.com/images/I/51sp7F3a0WL._SX306_BO1,204,203,200_.jpg"":[308,499]}"
969,http://www.amazon.com/America-A-Novel-Ethan-Canin/dp/0679456805?tag=NYTBS-20,97,3.9,$8.70,"{""https://images-na.ssl-images-amazon.com/images/I/51xhgLv1%2BIL._SY344_BO1,204,203,200_.jpg"":[233,346],""https://images-na.ssl-images-amazon.com/images/I/51xhgLv1%2BIL._SX334_BO1,204,203,200_.jpg"":[336,499]}"
970,http://www.amazon.com/The-Last-Patriot-A-Thriller/dp/1416543848?tag=NYTBS-20,631,4.5,$8.99,"{""https://images-na.ssl-images-amazon.com/images/I/51OADHj6poL._SX273_BO1,204,203,200_.jpg"":[275,498],""https://images-na.ssl-images-amazon.com/images/I/51OADHj6poL._SY344_BO1,204,203,200_.jpg"":[191,346]}"
971,http://www.amazon.com/Chasing-Darkness-Elvis-Novel-Novels/dp/0743281640?tag=NYTBS-20,583,4.5,$8.50,"{""https://images-na.ssl-images-amazon.com/images/I/51xubZQkHzL._SY344_BO1,204,203,200_.jpg"":[227,346],""https://images-na.ssl-images-amazon.com/images/I/51xubZQkHzL._SX325_BO1,204,203,200_.jpg"":[327,499]}"
972,http://www.amazon.com/Tribute-Nora-Roberts/dp/0515146366?tag=NYTBS-20,395,4.4,$7.19,"{""https://images-na.ssl-images-amazon.com/images/I/51Bk4dtG3AL._SX305_BO1,204,203,200_.jpg"":[307,499],""https://images-na.ssl-images-amazon.com/images/I/51Bk4dtG3AL._SY344_BO1,204,203,200_.jpg"":[213,346]}"
973,http://www.amazon.com/Rules-Deception-Christopher-Reich/dp/0307387828?tag=NYTBS-20,196,4.0,$7.99,"{""https://images-na.ssl-images-amazon.com/images/I/51A8B9ua47L._SY344_BO1,204,203,200_.jpg"":[211,346],""https://images-na.ssl-images-amazon.com/images/I/51A8B9ua47L._SX302_BO1,204,203,200_.jpg"":[304,499]}"
974,http://www.amazon.com/Killer-View-Fleming-Ridley-Pearson/dp/0515146498?tag=NYTBS-20,50,4.1,$3.50,"{""https://images-na.ssl-images-amazon.com/images/I/51a3FhsJhWL._SX281_BO1,204,203,200_.jpg"":[283,498],""https://images-na.ssl-images-amazon.com/images/I/51a3FhsJhWL._SY344_BO1,204,203,200_.jpg"":[197,346]}"
975,http://www.amazon.com/Thousand-Splendid-Suns-Khaled-Hosseini/dp/159448385X?tag=NYTBS-20,4706,4.7,$13.38,"{""https://images-na.ssl-images-amazon.com/images/I/518tK2CNHVL._SY344_BO1,204,203,200_.jpg"":[223,346],""https://images-na.ssl-images-amazon.com/images/I/518tK2CNHVL._SX319_BO1,204,203,200_.jpg"":[321,499]}"
976,http://www.amazon.com/Into-Fire-Troubleshooters-Book-13/dp/0345501535?tag=NYTBS-20,128,4.3,$6.76,"{""https://images-na.ssl-images-amazon.com/images/I/51NRoITg6LL._SX327_BO1,204,203,200_.jpg"":[329,499],""https://images-na.ssl-images-amazon.com/images/I/51NRoITg6LL._SY344_BO1,204,203,200_.jpg"":[228,346]}"
977,http://www.amazon.com/Schism-Rent-Asunder-David-Weber/dp/0765315017?tag=NYTBS-20,203,4.2,$16.62,"{""https://images-na.ssl-images-amazon.com/images/I/51HOs5w%2B7zL._SX327_BO1,204,203,200_.jpg"":[329,499],""https://images-na.ssl-images-amazon.com/images/I/51HOs5w%2B7zL._SY344_BO1,204,203,200_.jpg"":[228,346]}"
978,http://www.amazon.com/The-Clone-Wars-Star/dp/034550898X?tag=NYTBS-20,75,4.2,$12.95,"{""https://images-na.ssl-images-amazon.com/images/I/51zowxLA54L._SX324_BO1,204,203,200_.jpg"":[326,499],""https://images-na.ssl-images-amazon.com/images/I/51zowxLA54L._SY344_BO1,204,203,200_.jpg"":[226,346]}"
979,http://www.amazon.com/Fractured-Karin-Slaughter/dp/0385341954?tag=NYTBS-20,454,4.5,$14.40,"{""https://images-na.ssl-images-amazon.com/images/I/41-OAzFvoOL._SY344_BO1,204,203,200_.jpg"":[230,346],""https://images-na.ssl-images-amazon.com/images/I/41-OAzFvoOL._SX329_BO1,204,203,200_.jpg"":[331,499]}"
980,http://www.amazon.com/Acheron-Dark-Hunter-Book-Sherrilyn-Kenyon/dp/0312949413?tag=NYTBS-20,1164,4.7,$7.19,"{""https://images-na.ssl-images-amazon.com/images/I/51ygDx%2B98XL._SX309_BO1,204,203,200_.jpg"":[311,499],""https://images-na.ssl-images-amazon.com/images/I/51ygDx%2B98XL._SY344_BO1,204,203,200_.jpg"":[216,346]}"
981,http://www.amazon.com/Foreign-Body-Robin-Cook/dp/0425228959?tag=NYTBS-20,116,3.1,$9.49,"{""https://images-na.ssl-images-amazon.com/images/I/5108jQDGIfL._SX280_BO1,204,203,200_.jpg"":[282,498],""https://images-na.ssl-images-amazon.com/images/I/5108jQDGIfL._SY344_BO1,204,203,200_.jpg"":[196,346]}"
982,http://www.amazon.com/The-Mercedes-Coffin-Decker-Lazarus/dp/0061227374?tag=NYTBS-20,143,3.6,$7.00,"{""https://images-na.ssl-images-amazon.com/images/I/51D0dTzyGNL._SX308_BO1,204,203,200_.jpg"":[310,499],""https://images-na.ssl-images-amazon.com/images/I/51D0dTzyGNL._SY344_BO1,204,203,200_.jpg"":[215,346]}"
983,http://www.amazon.com/The-19th-Wife-A-Novel/dp/1400063973?tag=NYTBS-20,786,3.9,$12.38,"{""https://images-na.ssl-images-amazon.com/images/I/51zncrEn-AL._SX333_BO1,204,203,200_.jpg"":[335,499],""https://images-na.ssl-images-amazon.com/images/I/51zncrEn-AL._SY344_BO1,204,203,200_.jpg"":[232,346]}"
984,http://www.amazon.com/The-Force-Unleashed-Star-Wars/dp/0345499026?tag=NYTBS-20,926,4.2,$14.75,"{""https://images-na.ssl-images-amazon.com/images/I/51KSoM1%2BG4L._SY344_BO1,204,203,200_.jpg"":[228,346],""https://images-na.ssl-images-amazon.com/images/I/51KSoM1%2BG4L._SX326_BO1,204,203,200_.jpg"":[328,499]}"
985,http://www.amazon.com/Being-Elizabeth-Barbara-Taylor-Bradford/dp/0312354630?tag=NYTBS-20,93,3.6,$11.24,"{""https://images-na.ssl-images-amazon.com/images/I/51vnFc6BFnL._SY344_BO1,204,203,200_.jpg"":[228,346],""https://images-na.ssl-images-amazon.com/images/I/51vnFc6BFnL._SX327_BO1,204,203,200_.jpg"":[329,499]}"
986,http://www.amazon.com/Rough-Justice-Jack-Higgins/dp/0425228630?tag=NYTBS-20,75,4.3,$2.10,"{""https://images-na.ssl-images-amazon.com/images/I/516%2BoEorc4L._SY344_BO1,204,203,200_.jpg"":[196,346],""https://images-na.ssl-images-amazon.com/images/I/516%2BoEorc4L._SX280_BO1,204,203,200_.jpg"":[282,498]}"
987,http://www.amazon.com/Devil-Bones-Temperance-Brennan-Novels/dp/0743294386?tag=NYTBS-20,306,4.3,$11.96,"{""https://images-na.ssl-images-amazon.com/images/I/51paxlB9-oL._SY344_BO1,204,203,200_.jpg"":[228,346],""https://images-na.ssl-images-amazon.com/images/I/51paxlB9-oL._SX326_BO1,204,203,200_.jpg"":[328,499]}"
988,http://www.amazon.com/Laughter-Dead-Kings-Vicky-Bliss/dp/0061246247?tag=NYTBS-20,129,4.2,$3.46,"{""https://images-na.ssl-images-amazon.com/images/I/513YOXyxjAL._SX329_BO1,204,203,200_.jpg"":[331,499],""https://images-na.ssl-images-amazon.com/images/I/513YOXyxjAL._SY344_BO1,204,203,200_.jpg"":[230,346]}"
989,http://www.amazon.com/American-Wife-Random-Readers-Circle/dp/0812975405?tag=NYTBS-20,514,3.5,$17.44,"{""https://images-na.ssl-images-amazon.com/images/I/517gvgH7mfL._SY344_BO1,204,203,200_.jpg"":[225,346],""https://images-na.ssl-images-amazon.com/images/I/517gvgH7mfL._SX322_BO1,204,203,200_.jpg"":[324,499]}"
990,http://www.amazon.com/Home-A-Novel-Marilynne-Robinson/dp/0312428545?tag=NYTBS-20,419,4.1,$8.70,"{""https://images-na.ssl-images-amazon.com/images/I/51ZhMUz8EYL._SY344_BO1,204,203,200_.jpg"":[231,346],""https://images-na.ssl-images-amazon.com/images/I/51ZhMUz8EYL._SX331_BO1,204,203,200_.jpg"":[333,499]}"
991,http://www.amazon.com/Sweetheart-Chelsea-Cain/dp/031236847X?tag=NYTBS-20,225,4.2,$22.29,"{""https://images-na.ssl-images-amazon.com/images/I/51MqXbAGUQL._SY344_BO1,204,203,200_.jpg"":[231,346],""https://images-na.ssl-images-amazon.com/images/I/51MqXbAGUQL._SX331_BO1,204,203,200_.jpg"":[333,499]}"
992,http://www.amazon.com/The-Scourge-God-Change-Series/dp/0451462289?tag=NYTBS-20,119,4.1,$13.00,"{""https://images-na.ssl-images-amazon.com/images/I/51XSbLf3WUL._SY344_BO1,204,203,200_.jpg"":[224,346],""https://images-na.ssl-images-amazon.com/images/I/51XSbLf3WUL._SX321_BO1,204,203,200_.jpg"":[323,499]}"
993,http://www.amazon.com/Anathem-Neal-Stephenson/dp/B003B3NW7G?tag=NYTBS-20,916,4.1,$8.89,"{""https://images-na.ssl-images-amazon.com/images/I/512LxTCUw1L._SY344_BO1,204,203,200_.jpg"":[233,346],""https://images-na.ssl-images-amazon.com/images/I/512LxTCUw1L._SX334_BO1,204,203,200_.jpg"":[336,499]}"
994,http://www.amazon.com/The-Keepsake-Novel-Tess-Gerritsen/dp/0345497627?tag=NYTBS-20,476,4.5,$11.69,"{""https://images-na.ssl-images-amazon.com/images/I/51w84vngUyL._SX326_BO1,204,203,200_.jpg"":[328,499],""https://images-na.ssl-images-amazon.com/images/I/51w84vngUyL._SY344_BO1,204,203,200_.jpg"":[228,346]}"
995,http://www.amazon.com/Supreme-Courtship-Christopher-Buckley/dp/0446579823?tag=NYTBS-20,121,4.0,$10.27,"{""https://images-na.ssl-images-amazon.com/images/I/41yxhxm0HTL._SX321_BO1,204,203,200_.jpg"":[323,499],""https://images-na.ssl-images-amazon.com/images/I/41yxhxm0HTL._SY344_BO1,204,203,200_.jpg"":[224,346]}"
996,http://www.amazon.com/The-Other-Queen-Philippa-Gregory/dp/1416549145?tag=NYTBS-20,394,3.8,$14.17,"{""https://images-na.ssl-images-amazon.com/images/I/61WOL8rRoJL._SY344_BO1,204,203,200_.jpg"":[228,346],""https://images-na.ssl-images-amazon.com/images/I/61WOL8rRoJL._SX326_BO1,204,203,200_.jpg"":[328,499]}"
997,http://www.amazon.com/Girl-Dragon-Tattoo-Stieg-Larsson/dp/0307269752?tag=NYTBS-20,6071,4.3,$17.01,"{""https://images-na.ssl-images-amazon.com/images/I/51PIFMGO7YL._SY344_BO1,204,203,200_.jpg"":[233,346],""https://images-na.ssl-images-amazon.com/images/I/51PIFMGO7YL._SX334_BO1,204,203,200_.jpg"":[336,499]}"
998,http://www.amazon.com/Indignation-Vintage-International-Philip-Roth/dp/0307388913?tag=NYTBS-20,276,4.1,$14.99,"{""https://images-na.ssl-images-amazon.com/images/I/51fEIWuYjEL._SY344_BO1,204,203,200_.jpg"":[224,346],""https://images-na.ssl-images-amazon.com/images/I/51fEIWuYjEL._SX321_BO1,204,203,200_.jpg"":[323,499]}"
999,http://www.amazon.com/Heat-Lightning-Virgil-Flowers-No/dp/0425230619?tag=NYTBS-20,715,4.5,$7.49,"{""https://images-na.ssl-images-amazon.com/images/I/51IJtjqAbCL._SX278_BO1,204,203,200_.jpg"":[280,498],""https://images-na.ssl-images-amazon.com/images/I/51IJtjqAbCL._SY344_BO1,204,203,200_.jpg"":[195,346]}"
1000,http://www.amazon.com/The-Given-Day-Coughlin-Book/dp/0380731878?tag=NYTBS-20,811,4.4,$7.97,"{""https://images-na.ssl-images-amazon.com/images/I/51FdqsabluL._SY344_BO1,204,203,200_.jpg"":[220,346],""https://images-na.ssl-images-amazon.com/images/I/51FdqsabluL._SX315_BO1,204,203,200_.jpg"":[317,499]}"
1001,http://www.amazon.com/One-Fifth-Avenue-Candace-Bushnell/dp/B002KAORTS?tag=NYTBS-20,212,3.6,$8.65,"{""https://images-na.ssl-images-amazon.com/images/I/51RfIrNdWhL._SX322_BO1,204,203,200_.jpg"":[324,499],""https://images-na.ssl-images-amazon.com/images/I/51RfIrNdWhL._SY344_BO1,204,203,200_.jpg"":[225,346]}"
1002,http://www.amazon.com/Tsar-A-Thriller-Alex-Hawke/dp/1416550402?tag=NYTBS-20,234,3.9,$14.95,"{""https://images-na.ssl-images-amazon.com/images/I/51TGyZoUMjL._SX329_BO1,204,203,200_.jpg"":[331,499],""https://images-na.ssl-images-amazon.com/images/I/51TGyZoUMjL._SY344_BO1,204,203,200_.jpg"":[230,346]}"
1003,http://www.amazon.com/Night-Thunder-Swagger-Novel-Novels/dp/1416565140?tag=NYTBS-20,283,4.1,$9.99,"{""https://images-na.ssl-images-amazon.com/images/I/51tnApa1B1L._SY344_BO1,204,203,200_.jpg"":[190,346],""https://images-na.ssl-images-amazon.com/images/I/51tnApa1B1L._SX271_BO1,204,203,200_.jpg"":[273,498]}"
1004,http://www.amazon.com/The-Pirate-King-Forgotten-Realms/dp/0786949643?tag=NYTBS-20,200,4.1,$26.97,"{""https://images-na.ssl-images-amazon.com/images/I/51vReyo0-OL._SY344_BO1,204,203,200_.jpg"":[232,346],""https://images-na.ssl-images-amazon.com/images/I/51vReyo0-OL._SX332_BO1,204,203,200_.jpg"":[334,499]}"
1005,http://www.amazon.com/Most-Wanted-Man-John-Carre/dp/1416594884?tag=NYTBS-20,425,3.7,$8.00,"{""https://images-na.ssl-images-amazon.com/images/I/41JIpQOoc3L._SY344_BO1,204,203,200_.jpg"":[228,346],""https://images-na.ssl-images-amazon.com/images/I/41JIpQOoc3L._SX326_BO1,204,203,200_.jpg"":[328,499]}"
1006,http://www.amazon.com/Grace-Novel-Richard-Paul-Evans/dp/1416550038?tag=NYTBS-20,162,4.6,$11.69,"{""https://images-na.ssl-images-amazon.com/images/I/41%2Bq6vRjdEL._SY344_BO1,204,203,200_.jpg"":[245,346],""https://images-na.ssl-images-amazon.com/images/I/41%2Bq6vRjdEL._SX351_BO1,204,203,200_.jpg"":[353,499]}"
1007,http://www.amazon.com/Devils-Brood-Sharon-Kay-Penman/dp/0399155260?tag=NYTBS-20,183,4.7,$12.00,"{""https://images-na.ssl-images-amazon.com/images/I/61VRy-L50kL._SY344_BO1,204,203,200_.jpg"":[229,346],""https://images-na.ssl-images-amazon.com/images/I/61VRy-L50kL._SX328_BO1,204,203,200_.jpg"":[330,499]}"
1008,http://www.amazon.com/The-Quilters-Kitchen-Quilts-Recipes/dp/1416583297?tag=NYTBS-20,218,3.6,$16.08,"{""https://images-na.ssl-images-amazon.com/images/I/51uZvwMRZ6L._SX351_BO1,204,203,200_.jpg"":[353,499],""https://images-na.ssl-images-amazon.com/images/I/51uZvwMRZ6L._SY344_BO1,204,203,200_.jpg"":[245,346]}"
1009,http://www.amazon.com/Foundation-Collegium-Chronicles-Valdemar-Novel/dp/0756405246?tag=NYTBS-20,217,4.3,$7.97,"{""https://images-na.ssl-images-amazon.com/images/I/51sjqwNlToL._SX322_BO1,204,203,200_.jpg"":[324,499],""https://images-na.ssl-images-amazon.com/images/I/51sjqwNlToL._SY344_BO1,204,203,200_.jpg"":[225,346]}"
1010,http://www.amazon.com/Brass-Verdict-Lincoln-Lawyer-Novel/dp/0446401196?tag=NYTBS-20,1286,4.6,$8.50,"{""https://images-na.ssl-images-amazon.com/images/I/51ubIrWm3VL._SY344_BO1,204,203,200_.jpg"":[194,346],""https://images-na.ssl-images-amazon.com/images/I/51ubIrWm3VL._SX277_BO1,204,203,200_.jpg"":[279,498]}"
1011,http://www.amazon.com/Lion-Among-Wicked-Years-Book/dp/0060548924?tag=NYTBS-20,311,3.9,$8.68,"{""https://images-na.ssl-images-amazon.com/images/I/61MpTsajPAL._SX327_BO1,204,203,200_.jpg"":[329,499],""https://images-na.ssl-images-amazon.com/images/I/61MpTsajPAL._SY344_BO1,204,203,200_.jpg"":[228,346]}"
1012,http://www.amazon.com/See-You-Everywhere-Julia-Glass/dp/1400075777?tag=NYTBS-20,96,3.1,$5.23,"{""https://images-na.ssl-images-amazon.com/images/I/516qelPNb7L._SY344_BO1,204,203,200_.jpg"":[228,346],""https://images-na.ssl-images-amazon.com/images/I/516qelPNb7L._SX327_BO1,204,203,200_.jpg"":[329,499]}"
1013,http://www.amazon.com/Extreme-Measures-Thriller-Mitch-Novels/dp/1416505040?tag=NYTBS-20,939,4.6,$8.99,"{""https://images-na.ssl-images-amazon.com/images/I/51zPwNabnVL._SX273_BO1,204,203,200_.jpg"":[275,498],""https://images-na.ssl-images-amazon.com/images/I/51zPwNabnVL._SY344_BO1,204,203,200_.jpg"":[191,346]}"
1014,http://www.amazon.com/Weather-Spenser-Mystery-Robert-Parker/dp/0399155198?tag=NYTBS-20,188,4.2,$10.78,"{""https://images-na.ssl-images-amazon.com/images/I/51rb4erMfsL._SX317_BO1,204,203,200_.jpg"":[319,499],""https://images-na.ssl-images-amazon.com/images/I/51rb4erMfsL._SY344_BO1,204,203,200_.jpg"":[221,346]}"
1015,http://www.amazon.com/Testimony-A-Novel-Anita-Shreve/dp/0316067342?tag=NYTBS-20,408,3.9,$8.77,"{""https://images-na.ssl-images-amazon.com/images/I/51-veoPMpSL._SX304_BO1,204,203,200_.jpg"":[306,499],""https://images-na.ssl-images-amazon.com/images/I/51-veoPMpSL._SY344_BO1,204,203,200_.jpg"":[213,346]}"
1016,http://www.amazon.com/Dark-Summer-Iris-Johansen/dp/0312368089?tag=NYTBS-20,129,4.0,$6.77,"{""https://images-na.ssl-images-amazon.com/images/I/51Xrdd4%2B8EL._SX327_BO1,204,203,200_.jpg"":[329,499],""https://images-na.ssl-images-amazon.com/images/I/51Xrdd4%2B8EL._SY344_BO1,204,203,200_.jpg"":[228,346]}"
1017,http://www.amazon.com/A-Good-Woman-Novel/dp/0440243300?tag=NYTBS-20,381,4.5,$7.29,"{""https://images-na.ssl-images-amazon.com/images/I/51Gzrv0TUkL._SY344_BO1,204,203,200_.jpg"":[211,346],""https://images-na.ssl-images-amazon.com/images/I/51Gzrv0TUkL._SX302_BO1,204,203,200_.jpg"":[304,499]}"
1018,http://www.amazon.com/Mckettrick-Christmas-Linda-Lael-Miller/dp/0373773021?tag=NYTBS-20,63,4.5,$9.88,"{""https://images-na.ssl-images-amazon.com/images/I/61F4O26bYAL._SX370_BO1,204,203,200_.jpg"":[372,499],""https://images-na.ssl-images-amazon.com/images/I/61F4O26bYAL._SY344_BO1,204,203,200_.jpg"":[258,346]}"
1019,http://www.amazon.com/Divine-Justice-Camel-David-Baldacci/dp/0446544884?tag=NYTBS-20,2132,4.5,$8.99,"{""https://images-na.ssl-images-amazon.com/images/I/41a7U8uDe%2BL._SY344_BO1,204,203,200_.jpg"":[194,346],""https://images-na.ssl-images-amazon.com/images/I/41a7U8uDe%2BL._SX277_BO1,204,203,200_.jpg"":[279,498]}"
1020,http://www.amazon.com/Salvation-Death-J-D-Robb/dp/0399155228?tag=NYTBS-20,342,4.6,$2.55,"{""https://images-na.ssl-images-amazon.com/images/I/41%2B9z0LFoEL._SX329_BO1,204,203,200_.jpg"":[331,499],""https://images-na.ssl-images-amazon.com/images/I/41%2B9z0LFoEL._SY344_BO1,204,203,200_.jpg"":[230,346]}"
1021,http://www.amazon.com/Swallowing-Darkness-Novel-Merry-Gentry/dp/0345495942?tag=NYTBS-20,341,4.4,$7.99,"{""https://images-na.ssl-images-amazon.com/images/I/51gEnDbaB0L._SY344_BO1,204,203,200_.jpg"":[212,346],""https://images-na.ssl-images-amazon.com/images/I/51gEnDbaB0L._SX303_BO1,204,203,200_.jpg"":[305,499]}"
1022,http://www.amazon.com/The-Christmas-Sweater-Picture-Book/dp/1416995439?tag=NYTBS-20,116,4.6,$10.00,"{""https://images-na.ssl-images-amazon.com/images/I/61CPU8tCb-L._SY393_BO1,204,203,200_.jpg"":[499,395],""https://images-na.ssl-images-amazon.com/images/I/61CPU8tCb-L._SX258_BO1,204,203,200_.jpg"":[260,206]}"
1023,http://www.amazon.com/The-Hour-I-First-Believed/dp/0060393491?tag=NYTBS-20,823,4.0,$13.00,"{""https://images-na.ssl-images-amazon.com/images/I/51tblyPsoML._SX325_BO1,204,203,200_.jpg"":[327,499],""https://images-na.ssl-images-amazon.com/images/I/51tblyPsoML._SY344_BO1,204,203,200_.jpg"":[227,346]}"
1024,http://www.amazon.com/A-Mercy-Toni-Morrison/dp/0307276767?tag=NYTBS-20,294,3.9,$12.98,"{""https://images-na.ssl-images-amazon.com/images/I/51RHyO4Z5RL._SX323_BO1,204,203,200_.jpg"":[325,499],""https://images-na.ssl-images-amazon.com/images/I/51RHyO4Z5RL._SY344_BO1,204,203,200_.jpg"":[226,346]}"
1025,http://www.amazon.com/Dashing-Through-Carol-Higgins-Clark/dp/1439129177?tag=NYTBS-20,100,4.3,$9.77,"{""https://images-na.ssl-images-amazon.com/images/I/51-%2B%2BkMB7tL._SY344_BO1,204,203,200_.jpg"":[252,346],""https://images-na.ssl-images-amazon.com/images/I/51-%2B%2BkMB7tL._SX361_BO1,204,203,200_.jpg"":[363,499]}"
1026,http://www.amazon.com/Your-Heart-Belongs-Dean-Koontz/dp/0553807137?tag=NYTBS-20,327,3.2,$7.84,"{""https://images-na.ssl-images-amazon.com/images/I/51ANjqcg0fL._SX327_BO1,204,203,200_.jpg"":[329,499],""https://images-na.ssl-images-amazon.com/images/I/51ANjqcg0fL._SY344_BO1,204,203,200_.jpg"":[228,346]}"
1027,http://www.amazon.com/Knit-Friday-Night-Knitting-Club/dp/0425229920?tag=NYTBS-20,168,4.1,$13.34,"{""https://images-na.ssl-images-amazon.com/images/I/51U4UGP89tL._SX305_BO1,204,203,200_.jpg"":[307,499],""https://images-na.ssl-images-amazon.com/images/I/51U4UGP89tL._SY344_BO1,204,203,200_.jpg"":[213,346]}"
1028,http://www.amazon.com/Black-Ops-Presidential-Agent-Novel/dp/0399155171?tag=NYTBS-20,276,4.1,$10.50,"{""https://images-na.ssl-images-amazon.com/images/I/51wXYYngz5L._SY344_BO1,204,203,200_.jpg"":[227,346],""https://images-na.ssl-images-amazon.com/images/I/51wXYYngz5L._SX325_BO1,204,203,200_.jpg"":[327,499]}"
1029,http://www.amazon.com/Running-Hot-Arcane-Society-Book/dp/039915521X?tag=NYTBS-20,140,4.4,$4.60,"{""https://images-na.ssl-images-amazon.com/images/I/51vmHy9sWqL._SY344_BO1,204,203,200_.jpg"":[230,346],""https://images-na.ssl-images-amazon.com/images/I/51vmHy9sWqL._SX329_BO1,204,203,200_.jpg"":[331,499]}"
1030,http://www.amazon.com/Mounting-Fears-Will-Lee-No/dp/0399155473?tag=NYTBS-20,131,4.0,$9.99,"{""https://images-na.ssl-images-amazon.com/images/I/51yPb58JcoL._SX318_BO1,204,203,200_.jpg"":[320,499],""https://images-na.ssl-images-amazon.com/images/I/51yPb58JcoL._SY344_BO1,204,203,200_.jpg"":[222,346]}"
1031,http://www.amazon.com/Beat-Reaper-Novel-Josh-Bazell/dp/0316032212?tag=NYTBS-20,389,4.0,$13.89,"{""https://images-na.ssl-images-amazon.com/images/I/61CR1oEpKxL._SY344_BO1,204,203,200_.jpg"":[228,346],""https://images-na.ssl-images-amazon.com/images/I/61CR1oEpKxL._SX327_BO1,204,203,200_.jpg"":[329,499]}"
1032,http://www.amazon.com/Agincourt-Bernard-Cornwell/dp/0061578916?tag=NYTBS-20,610,4.3,$15.96,"{""https://images-na.ssl-images-amazon.com/images/I/51xQThABLKL._SY344_BO1,204,203,200_.jpg"":[230,346],""https://images-na.ssl-images-amazon.com/images/I/51xQThABLKL._SX329_BO1,204,203,200_.jpg"":[331,499]}"
