,url,reviews,rating,price
168,https://www.amazon.com/Fix-Amos-Decker-David-Baldacci/dp/1455586560?tag=NYTBS-20,"3,981 customer reviews",4.5 out of 5 stars,$9.99 
169,https://www.amazon.com/Since-We-Fell-Dennis-Lehane-ebook/dp/B01M312NB9?tag=NYTBS-20,859 customer reviews,3.6 out of 5 stars,$11.99 
170,https://www.amazon.com/Since-We-Fell-Dennis-Lehane-ebook/dp/B01M312NB9?tag=NYTBS-20,859 customer reviews,3.6 out of 5 stars,$11.99 
171,https://www.amazon.com/Nighthawk-NUMA-Files-Clive-Cussler-ebook/dp/B01M0I28M0?tag=NYTBS-20,877 customer reviews,4.6 out of 5 stars,$9.99 
172,https://www.amazon.com/Dragon-Teeth-Novel-Michael-Crichton/dp/0062473352?tag=NYTBS-20,998 customer reviews,4.1 out of 5 stars,$6.55 
173,https://www.amazon.com/Identicals-Novel-Elin-Hilderbrand-ebook/dp/B01LZP2AA3?tag=NYTBS-20,"1,494 customer reviews",4.4 out of 5 stars,$7.99 
174,https://www.amazon.com/Identicals-Novel-Elin-Hilderbrand-ebook/dp/B01LZP2AA3?tag=NYTBS-20,"1,494 customer reviews",4.4 out of 5 stars,$7.99 
175,https://www.amazon.com/Lying-Game-Novel-Ruth-Ware/dp/1501156004?tag=NYTBS-20,961 customer reviews,3.8 out of 5 stars,$12.99 
176,https://www.amazon.com/Rooster-Bar-John-Grisham-ebook/dp/B01N6YQAPS?tag=NYTBS-20,"5,003 customer reviews",3.7 out of 5 stars,$9.99 
177,https://www.amazon.com/City-Endless-Night-Agent-Pendergast/dp/1455536946?tag=NYTBS-20,"1,006 customer reviews",4.3 out of 5 stars,$9.99 
178,https://www.amazon.com/Before-We-Were-Yours-Novel/dp/0425284689?tag=NYTBS-20,"9,155 customer reviews",4.7 out of 5 stars,$12.99 
179,https://www.amazon.com/Cast-Novel-Danielle-Steel-ebook/dp/B074YLL8GR?tag=NYTBS-20,343 customer reviews,4.4 out of 5 stars,$8.99 
180,https://www.amazon.com/Clancy-Line-Sight-Jack-Novel-ebook/dp/B075HYJF6X?tag=NYTBS-20,456 customer reviews,3.7 out of 5 stars,$14.99 
181,https://www.amazon.com/Little-Fires-Everywhere-Celeste-Ng-ebook/dp/B01N4VW75U?tag=NYTBS-20,"3,829 customer reviews",4.3 out of 5 stars,$13.99 
